"","prov","year","month","pop","assault","drownings","falls","other","suicide","transport","tmean","anomal"
"6348","Murcia",2005,12,1348472.16666667,2,5,7,3,9,20,9.08889830836792,-0.79371026104087
"6349","Murcia",2006,1,1351109,3,5,2,3,10,21,7.84431692561926,-1.43456892503799
"6350","Murcia",2006,2,1353829,0,7,8,5,10,19,9.47915250770768,-0.547185812326617
"6351","Murcia",2006,3,1356549,1,5,1,5,14,15,13.7229430098514,1.3310317529627
"6352","Murcia",2006,4,1359269,0,6,5,11,12,7,16.1437817678219,1.32694372208423
"6353","Murcia",2006,5,1361989,3,4,2,6,11,25,19.3163236414698,1.04717319349727
"6354","Murcia",2006,6,1364709,1,5,3,2,13,12,22.0535506906616,-0.677543251411674
"6355","Murcia",2006,7,1367429,1,7,5,3,9,15,26.257415885739,0.672718879760762
"6356","Murcia",2006,8,1370477,2,6,0,2,9,14,24.8513606907685,-0.920470080482698
"6357","Murcia",2006,9,1373525,0,5,4,3,16,19,22.4051418863498,0.182401898565626
"6358","Murcia",2006,10,1376573,0,7,3,6,9,14,19.5477764372132,1.23795270956282
"6359","Murcia",2006,11,1379621,0,5,2,6,6,14,14.458334018011,1.87813600099657
"6360","Murcia",2006,12,1382669,1,4,5,1,5,10,10.0079571759704,0.125348606561634
"6361","Murcia",2007,1,1385717,0,8,3,7,11,15,9.41134674420172,0.13246089354447
"6362","Murcia",2007,2,1388911.83333333,1,5,4,5,10,18,12.1737209889385,2.14738266890416
"6363","Murcia",2007,3,1392106.66666667,2,5,5,6,2,21,12.2029296232697,-0.188981633619013
"6364","Murcia",2007,4,1395301.5,2,8,1,8,11,15,14.0027658507784,-0.814072194959305
"6365","Murcia",2007,5,1398496.33333333,2,5,7,8,5,21,18.7309602909719,0.461809842999394
"6366","Murcia",2007,6,1401691.16666667,2,7,2,1,10,16,22.3088628956319,-0.422231046441446
"6367","Murcia",2007,7,1404886,3,6,5,4,10,13,25.0689405913844,-0.515756414593817
"6368","Murcia",2007,8,1407333,1,8,3,6,9,15,25.147218340378,-0.624612430873224
"6369","Murcia",2007,9,1409780,1,7,5,14,10,9,21.6668905445905,-0.555849443193708
"6370","Murcia",2007,10,1412227,2,5,8,7,10,17,17.1448504402737,-1.16497328737668
"6371","Murcia",2007,11,1414674,1,11,6,4,5,13,11.7009873613131,-0.879210655701403
"6372","Murcia",2007,12,1417121,1,3,5,9,8,10,10.102940091541,0.220331522132259
"6373","Murcia",2008,1,1419568,2,4,5,7,9,15,10.3206476786548,1.04176182799753
"6374","Murcia",2008,2,1421556.66666667,0,7,3,5,6,10,11.2940638491782,1.26772552914389
"6375","Murcia",2008,3,1423545.33333333,1,4,6,9,9,14,12.9672803178486,0.575369060959954
"6376","Murcia",2008,4,1425534,1,5,2,5,8,12,15.5396643108443,0.722826265106622
"6377","Murcia",2008,5,1427522.66666667,3,1,4,5,13,4,17.4590714842299,-0.810078963742615
"6378","Murcia",2008,6,1429511.33333333,2,5,3,5,10,8,21.6527117481994,-1.07838219387389
"6379","Murcia",2008,7,1431500,3,8,5,11,11,16,25.1785392880526,-0.406157717925602
"6380","Murcia",2008,8,1433213.83333333,2,4,4,9,7,5,25.7744678219521,0.00263705070085507
"6381","Murcia",2008,9,1434927.66666667,1,4,7,4,12,7,21.7794966809677,-0.443243306816441
"6382","Murcia",2008,10,1436641.5,2,4,1,7,10,7,17.4282031814947,-0.881620546155681
"6383","Murcia",2008,11,1438355.33333333,6,6,5,4,10,9,10.7874726374579,-1.79272537955656
"6384","Murcia",2008,12,1440069.16666667,0,7,9,8,10,11,8.70586689331557,-1.17674167609322
"6385","Murcia",2009,1,1441783,0,1,3,9,9,8,8.78026309423331,-0.498622756423941
"6386","Murcia",2009,2,1442899,2,4,2,6,7,14,9.66232873067836,-0.364009589355934
"6387","Murcia",2009,3,1444015,2,11,0,7,5,12,12.1475333056446,-0.244377951244084
"6388","Murcia",2009,4,1445131,0,2,4,1,10,4,13.6750471067322,-1.14179093900553
"6389","Murcia",2009,5,1446247,4,6,4,2,9,9,18.7083540749758,0.439203627003238
"6390","Murcia",2009,6,1447363,0,7,2,4,12,8,23.4764700645135,0.745376122440227
"6391","Murcia",2009,7,1448479,1,9,5,7,9,7,26.4265796874698,0.841882681491569
"6392","Murcia",2009,8,1449323,4,5,5,7,6,14,25.8005975022049,0.0287667309536559
"6393","Murcia",2009,9,1450167,2,4,5,5,8,16,21.3797736200542,-0.842966367730018
"6394","Murcia",2009,10,1451011,1,2,4,8,9,11,19.4258957058545,1.11607197820413
"6395","Murcia",2009,11,1451855,0,2,4,0,10,5,14.7477202993604,2.16752228234596
"6396","Murcia",2009,12,1452699,1,8,7,2,3,6,10.2719812612388,0.389372691829985
"6397","Murcia",2010,1,1453543,2,5,5,3,7,6,8.89193603439245,-0.386949816264799
"6398","Murcia",2010,2,1454039.16666667,0,7,2,5,12,4,9.97339930160407,-0.0529390184302301
"6399","Murcia",2010,3,1454535.33333333,0,2,6,9,7,1,11.0606631207909,-1.33124813609775
"6400","Murcia",2010,4,1455031.5,2,5,2,4,5,4,14.6900970057305,-0.126741040007211
"6401","Murcia",2010,5,1455527.66666667,4,1,2,3,5,6,17.3404942678914,-0.928656180081155
"6402","Murcia",2010,6,1456023.83333333,0,9,4,7,7,7,21.335652161532,-1.39544178054134
"6403","Murcia",2010,7,1456520,0,9,5,10,10,6,25.8684485696073,0.283751563629131
"6404","Murcia",2010,8,1456946.33333333,1,7,7,12,6,5,25.7634257278125,-0.00840504343869597
"6405","Murcia",2010,9,1457372.66666667,3,4,6,7,8,6,22.0601348022037,-0.162605185580453
"6406","Murcia",2010,10,1457799,2,3,4,4,8,6,16.9274549046525,-1.38236882299786
"6407","Murcia",2010,11,1458225.33333333,0,7,7,6,5,5,11.8996945890362,-0.680503427978303
"6408","Murcia",2010,12,1458651.66666667,0,1,5,5,10,10,9.23275205577959,-0.649856513629203
"6409","Murcia",2011,1,1459078,1,4,7,2,15,11,9.30765917284288,0.0287733221856339
"6410","Murcia",2011,2,1459416.16666667,1,2,5,13,8,10,10.5531662553811,0.526827935346807
"6411","Murcia",2011,3,1459754.33333333,1,5,7,7,8,4,11.655987269622,-0.735923987266712
"6412","Murcia",2011,4,1460092.5,1,5,5,6,11,7,16.1065775081524,1.28973946241464
"6413","Murcia",2011,5,1460430.66666667,1,5,4,14,10,10,18.7255195734966,0.45636912552408
"6414","Murcia",2011,6,1460768.83333333,1,7,9,2,9,7,22.4446598117253,-0.286434130347995
"6415","Murcia",2011,7,1461107,3,5,3,5,6,5,25.051178210972,-0.533518795006145
"6416","Murcia",2011,8,1461243.66666667,2,5,3,5,16,14,25.924406647189,0.152575875937742
"6417","Murcia",2011,9,1461380.33333333,0,2,6,6,6,7,22.9088349070225,0.686094919238343
"6418","Murcia",2011,10,1461517,2,3,6,5,16,11,18.5953001650258,0.285476437375433
"6419","Murcia",2011,11,1461653.66666667,2,1,4,6,3,10,13.8584679907959,1.27826997378139
"6420","Murcia",2011,12,1461790.33333333,1,3,10,9,8,12,10.333106223549,0.450497654140191
"6421","Murcia",2012,1,1461927,1,7,5,4,9,7,9.78184713416392,0.502961283506675
"6422","Murcia",2012,2,1461815.16666667,0,4,7,3,10,3,7.27503107224311,-2.75130724779119
"6423","Murcia",2012,3,1461703.33333333,0,2,8,3,3,9,11.6041763349744,-0.787734921914327
"6424","Murcia",2012,4,1461591.5,0,5,6,6,8,9,14.3291210363077,-0.487717009430005
"6425","Murcia",2012,5,1461479.66666667,0,5,6,3,7,3,19.2874931311149,1.01834268314241
"6426","Murcia",2012,6,1461367.83333333,2,6,6,1,11,3,24.4240666641901,1.69297272211682
"6427","Murcia",2012,7,1461256,1,7,5,5,10,7,25.3192411619631,-0.265455844015055
"6428","Murcia",2012,8,1461377.83333333,0,7,9,7,8,10,27.1863204871663,1.4144897159151
"6429","Murcia",2012,9,1461499.66666667,1,6,11,12,9,7,21.8367010943864,-0.386038893397771
"6430","Murcia",2012,10,1461621.5,1,5,2,3,13,6,17.8084284654257,-0.501395262224623
"6431","Murcia",2012,11,1461743.33333333,0,1,5,0,7,4,13.3165704662305,0.73637244921601
"6432","Murcia",2012,12,1461865.16666667,0,1,3,8,11,12,10.1266694960102,0.244060926601412
"6433","Murcia",2013,1,1461987,1,0,2,9,8,5,10.3521519449399,1.07326609428265
"6434","Murcia",2013,2,1461858.33333333,1,1,5,9,11,4,9.7657016394076,-0.2606366806267
"6435","Murcia",2013,3,1461729.66666667,1,1,4,10,6,11,12.7063587711959,0.314447514307226
"6436","Murcia",2013,4,1461601,1,0,7,5,10,3,14.4326138463694,-0.384224199368314
"6437","Murcia",2013,5,1461472.33333333,0,2,7,2,8,2,16.9578519973004,-1.31129845067209
"6438","Murcia",2013,6,1461343.66666667,0,2,3,4,11,5,20.8387041846971,-1.89238975737622
"6439","Murcia",2013,7,1461215,0,4,6,7,7,13,24.8946713978691,-0.69002560810905
"6440","Murcia",2013,8,1461313.16666667,0,2,7,2,9,4,25.3467830456491,-0.425047725602095
"6441","Murcia",2013,9,1461411.33333333,1,2,7,4,11,7,22.5908011656464,0.368061177862209
"6442","Murcia",2013,10,1461509.5,1,1,14,2,5,9,19.902129709581,1.59230598193063
"6443","Murcia",2013,11,1461607.66666667,1,2,9,2,8,8,12.0787847993925,-0.501413217622009
"6444","Murcia",2013,12,1461705.83333333,0,3,7,7,8,1,9.75187074522248,-0.13073782418631
"6445","Murcia",2014,1,1461804,0,2,6,5,12,5,10.7784469261924,1.49956107553514
"6446","Murcia",2014,2,1461983.5,1,3,8,4,9,7,10.9103067020327,0.883968381998443
"6447","Murcia",2014,3,1462163,1,0,11,2,9,2,12.6159368952609,0.224025638372192
"6448","Murcia",2014,4,1462342.5,1,1,5,6,10,3,17.390370719154,2.57353267341624
"6449","Murcia",2014,5,1462522,0,0,4,5,7,4,18.2082957788922,-0.0608546690803742
"6450","Murcia",2014,6,1462701.5,1,2,6,7,6,9,22.1860815752822,-0.545012366791063
"6451","Murcia",2014,7,1462881,1,10,3,0,12,3,24.9060111959257,-0.678685810052503
"6452","Murcia",2014,8,1463030.16666667,0,6,3,3,11,5,25.7848961915072,0.0130654202559093
"6453","Murcia",2014,9,1463179.33333333,0,3,13,5,6,6,23.4154496249797,1.19270963719552
"6454","Murcia",2014,10,1463328.5,0,5,8,2,13,3,19.8850303970092,1.57520666935882
"6455","Murcia",2014,11,1463477.66666667,1,1,12,7,7,19,14.1545541945539,1.57435617753942
"6456","Murcia",2014,12,1463626.83333333,0,2,5,7,4,4,9.84584911489251,-0.036759454516277
"6457","Murcia",2015,1,1463776,0,2,15,4,5,5,9.17373133475192,-0.105154515905333
"6458","Murcia",2015,2,1463815.66666667,1,1,4,3,11,4,9.54005056461238,-0.486287755421914
"6459","Murcia",2015,3,1463855.33333333,1,3,12,5,10,2,12.8790948471693,0.487183590280651
"6460","Murcia",2015,4,1463895,0,0,3,5,10,4,15.2220798273932,0.405241781655437
"6461","Murcia",2015,5,1463934.66666667,0,3,2,4,11,5,20.1767236891242,1.90757324115163
"6462","Murcia",2015,6,1463974.33333333,2,3,7,4,8,3,22.7251657294685,-0.00592821260479681
"6463","Murcia",2015,7,1464014,0,5,11,3,11,7,27.9178146970005,2.33311769102234
"6464","Murcia",2015,8,1464423.83333333,2,2,9,5,10,6,26.6695172988277,0.897686527576464
"6465","Murcia",2015,9,1464833.66666667,1,2,8,8,7,5,21.7026767573851,-0.520063230399103
"6466","Murcia",2015,10,1465243.5,2,2,7,4,6,8,18.484485287716,0.174661560065623
"6467","Murcia",2015,11,1465653.33333333,0,3,9,1,6,2,14.0417043104652,1.46150629345068
"6468","Murcia",2015,12,1466063.16666667,2,3,10,9,11,10,11.9816167463882,2.09900817697939
"6469","Murcia",2016,1,1466473,0,1,6,3,6,6,11.4907669952238,2.21188114456653
"6470","Murcia",2016,2,1466848,0,1,7,7,10,4,11.5110409071765,1.48470258714225
"6471","Murcia",2016,3,1467223,1,2,6,5,20,5,11.8702451787591,-0.521666078129625
"6472","Murcia",2016,4,1467598,3,0,6,6,8,7,15.0533858507144,0.236547804976698
"6473","Murcia",2016,5,1467973,2,5,4,2,12,9,17.7151007190025,-0.554049728970039
"6474","Murcia",2016,6,1468348,1,2,7,5,7,7,22.9585137095895,0.227419767516157
"6475","Murcia",2016,7,1468723,3,7,8,5,10,6,25.9815668439934,0.396869838015242
"6476","Murcia",2016,8,1469432,0,4,4,7,10,7,25.5547158556052,-0.217114915646071
"6477","Murcia",2016,9,1470141,1,2,9,6,12,4,23.2837454674712,1.06100547968702
"6478","Murcia",2016,10,1470850,0,0,8,4,8,2,19.6109429437171,1.30111921606678
"6479","Murcia",2016,11,1471559,0,1,10,3,9,5,13.1777217944213,0.597523777406845
"6480","Murcia",2016,12,1472268,2,4,15,5,7,4,11.1101057477225,1.22749717831369
"6481","Málaga",1999,1,1251974,0,0,2,10,13,11,8.41215621209118,-1.63028808127696
"6482","Málaga",1999,2,1252813.83333333,0,1,5,9,11,12,8.71020432475259,-1.87592643718035
"6483","Málaga",1999,3,1253653.66666667,3,2,6,8,8,14,11.5273367802526,-1.11840192147379
"6484","Málaga",1999,4,1254493.5,1,0,2,5,11,13,14.5011653912999,-0.192107373769286
"6485","Málaga",1999,5,1255333.33333333,2,1,2,6,9,8,18.5811387480056,0.68470303258923
"6486","Málaga",1999,6,1256173.16666667,0,1,5,9,8,16,21.7242373951174,-0.345938615894621
"6487","Málaga",1999,7,1257013,0,6,4,15,10,14,24.460920869911,-0.140907073482701
"6488","Málaga",1999,8,1258125,3,3,2,7,20,8,24.608412519391,-0.285896532820349
"6489","Málaga",1999,9,1259237,5,2,7,5,9,13,20.5428935722173,-1.12184029395328
"6490","Málaga",1999,10,1260349,2,1,3,7,11,13,17.2610753088534,-0.754902087331693
"6491","Málaga",1999,11,1261461,1,0,5,8,7,16,10.548048423681,-2.50319800895441
"6492","Málaga",1999,12,1262573,1,3,6,5,11,13,9.64808902749892,-1.29489947976949
"6493","Málaga",2000,1,1263685,2,0,4,8,16,12,7.70529552962897,-2.33714876373917
"6494","Málaga",2000,2,1264638.66666667,2,0,6,13,12,18,11.6174544601934,1.03132369826043
"6495","Málaga",2000,3,1265592.33333333,2,1,4,4,16,13,12.4570529282395,-0.188685773486929
"6496","Málaga",2000,4,1266546,0,2,1,6,12,19,12.2197933349163,-2.47347943015289
"6497","Málaga",2000,5,1267499.66666667,2,1,1,8,15,12,17.435017996207,-0.461417719209372
"6498","Málaga",2000,6,1268453.33333333,2,4,0,4,12,5,22.1313133802325,0.0611373692205142
"6499","Málaga",2000,7,1269407,1,1,1,8,8,13,24.1070792072187,-0.494748736174998
"6500","Málaga",2000,8,1270515.83333333,1,5,7,8,11,12,24.4416596346008,-0.452649417610534
"6501","Málaga",2000,9,1271624.66666667,1,1,3,7,11,6,21.2802664758757,-0.384467390294837
"6502","Málaga",2000,10,1272733.5,2,2,3,7,7,9,15.6014653693929,-2.41451202679225
"6503","Málaga",2000,11,1273842.33333333,2,0,7,7,12,17,11.0741906764301,-1.97705575620525
"6504","Málaga",2000,12,1274951.16666667,3,7,1,14,10,14,10.0983693560882,-0.844619151180227
"6505","Málaga",2001,1,1276060,3,2,5,11,9,16,9.57351294232043,-0.468931351047704
"6506","Málaga",2001,2,1277107.16666667,6,1,4,9,7,14,10.2480729986843,-0.338057763248594
"6507","Málaga",2001,3,1278154.33333333,1,1,1,6,14,10,13.5465102970619,0.900771595335469
"6508","Málaga",2001,4,1279201.5,4,2,4,9,9,13,14.8271124091519,0.133839644082695
"6509","Málaga",2001,5,1280248.66666667,4,3,0,4,10,16,16.9525725185871,-0.943863196829248
"6510","Málaga",2001,6,1281295.83333333,1,5,2,2,11,15,22.9247561169719,0.854580105959936
"6511","Málaga",2001,7,1282343,1,2,2,11,16,9,23.7655125045086,-0.836315438885045
"6512","Málaga",2001,8,1285725.33333333,4,4,0,4,10,19,25.0047286019277,0.110419549716436
"6513","Málaga",2001,9,1289107.66666667,1,2,1,11,16,13,21.3573727612523,-0.307361104918321
"6514","Málaga",2001,10,1292490,1,1,4,10,16,13,17.9622894689836,-0.0536879272014872
"6515","Málaga",2001,11,1295872.33333333,2,0,2,12,8,20,10.8486933581192,-2.20255307451618
"6516","Málaga",2001,12,1299254.66666667,1,4,5,8,18,12,9.63415853234676,-1.30882997492165
"6517","Málaga",2002,1,1302637,1,2,2,8,12,12,9.9998539158692,-0.042590377498934
"6518","Málaga",2002,2,1305564.16666667,3,0,2,11,9,13,10.7529485946918,0.166817832758909
"6519","Málaga",2002,3,1308491.33333333,2,2,5,10,7,12,12.2909691840581,-0.354769517668322
"6520","Málaga",2002,4,1311418.5,1,3,5,7,12,10,13.6398718882441,-1.05340087682513
"6521","Málaga",2002,5,1314345.66666667,1,3,1,6,11,19,16.5460329286093,-1.35040278680705
"6522","Málaga",2002,6,1317272.83333333,2,0,1,7,11,16,21.8740424905232,-0.196133520488793
"6523","Málaga",2002,7,1320200,1,4,5,12,17,17,23.8600473393597,-0.741780604033963
"6524","Málaga",2002,8,1323233.5,0,4,3,6,11,10,23.194197390725,-1.70011166148633
"6525","Málaga",2002,9,1326267,1,2,6,6,14,15,20.2453351640658,-1.41939870210475
"6526","Málaga",2002,10,1329300.5,3,2,2,14,13,8,16.8350345765663,-1.18094281961877
"6527","Málaga",2002,11,1332334,3,4,1,9,9,11,12.8802051875842,-0.171041245051155
"6528","Málaga",2002,12,1335367.5,0,2,4,12,10,16,10.966230467105,0.0232419598365485
"6529","Málaga",2003,1,1338401,3,3,6,22,15,18,8.21785930716533,-1.8245849862028
"6530","Málaga",2003,2,1341413,4,1,1,12,10,16,8.94096029858354,-1.64517046334939
"6531","Málaga",2003,3,1344425,0,2,5,9,9,15,12.6528532615047,0.00711455977826603
"6532","Málaga",2003,4,1347437,2,3,4,9,12,8,13.4747243365027,-1.21854842856653
"6533","Málaga",2003,5,1350449,0,1,8,8,10,12,18.0875986642078,0.191162948791494
"6534","Málaga",2003,6,1353461,2,2,5,9,13,13,23.5809716587475,1.51079564773548
"6535","Málaga",2003,7,1356473,0,2,3,12,14,16,24.8439342863198,0.242106342926096
"6536","Málaga",2003,8,1359354.33333333,1,3,3,12,25,15,25.6124491989958,0.718140146784453
"6537","Málaga",2003,9,1362235.66666667,1,4,3,7,15,11,21.7407146501427,0.0759807839720885
"6538","Málaga",2003,10,1365117,2,2,5,7,17,15,16.186801682279,-1.8291757139061
"6539","Málaga",2003,11,1367998.33333333,1,0,4,6,4,15,12.3561801957229,-0.695066236912453
"6540","Málaga",2003,12,1370879.66666667,0,1,5,11,14,23,9.42562500282384,-1.51736350444457
"6541","Málaga",2004,1,1373761,0,0,7,12,11,10,11.4337874481901,1.39134315482192
"6542","Málaga",2004,2,1376799.5,0,4,5,7,11,9,11.6315898077,1.04545904576702
"6543","Málaga",2004,3,1379838,2,1,5,15,12,9,12.4166232005744,-0.229115501151984
"6544","Málaga",2004,4,1382876.5,2,2,3,3,9,13,13.7271448647002,-0.966127900369038
"6545","Málaga",2004,5,1385915,1,3,4,6,10,18,15.7529285466634,-2.14350716875296
"6546","Málaga",2004,6,1388953.5,1,3,9,9,17,23,22.6130798756631,0.54290386465108
"6547","Málaga",2004,7,1391992,1,7,3,10,17,13,24.4113282045583,-0.190499738835367
"6548","Málaga",2004,8,1395945.5,0,2,4,6,17,10,24.8132270983929,-0.0810819538183694
"6549","Málaga",2004,9,1399899,1,5,6,7,14,13,22.1460398711341,0.481306004963553
"6550","Málaga",2004,10,1403852.5,2,1,3,9,8,11,17.8567061529549,-0.159271243230179
"6551","Málaga",2004,11,1407806,1,4,6,13,9,5,13.0904801642834,0.0392337316480447
"6552","Málaga",2004,12,1411759.5,1,6,5,7,13,8,10.4629617778007,-0.480026729467676
"6553","Málaga",2005,1,1415713,3,2,4,20,15,10,8.75402601402034,-1.28841827934779
"6554","Málaga",2005,2,1419494.33333333,1,1,3,14,7,5,8.48230613823259,-2.10382462370034
"6555","Málaga",2005,3,1423275.66666667,1,4,3,18,14,14,12.725865350526,0.0801266487995544
"6556","Málaga",2005,4,1427057,3,3,4,16,13,11,15.2091270887271,0.515854323657885
"6557","Málaga",2005,5,1430838.33333333,0,3,7,11,8,15,19.1027643816206,1.20632866620424
"6558","Málaga",2005,6,1434619.66666667,2,5,4,10,12,17,22.7925993067522,0.72242329574026
"6559","Málaga",2005,7,1438401,0,4,5,10,15,6,24.8800384033498,0.278210459956107
"6560","Málaga",2005,8,1441348,1,8,4,6,18,13,24.4231474749336,-0.47116157727768
"6561","Málaga",2005,9,1444295,3,2,3,10,10,17,21.3699626575536,-0.294771208616961
"6562","Málaga",2005,10,1447242,2,4,10,10,13,15,17.959305419749,-0.0566719764360926
"6563","Málaga",2005,11,1450189,6,4,5,8,15,12,12.5241092135024,-0.527137219132994
"6564","Málaga",2005,12,1453136,2,3,11,6,13,9,10.8530058483729,-0.0899826588954689
"6565","Málaga",2006,1,1456083,2,2,2,8,8,6,9.06543133029242,-0.977012963075715
"6566","Málaga",2006,2,1458987.33333333,4,7,0,9,10,12,10.207819669213,-0.378311092719947
"6567","Málaga",2006,3,1461891.66666667,1,2,7,13,6,14,12.8898822254822,0.244143523755774
"6568","Málaga",2006,4,1464796,0,3,6,8,11,10,15.9748732401403,1.28160047507107
"6569","Málaga",2006,5,1467700.33333333,2,3,4,8,24,13,18.9922667954208,1.09583108000445
"6570","Málaga",2006,6,1470604.66666667,1,6,4,10,17,18,21.7259246646944,-0.344251346317598
"6571","Málaga",2006,7,1473509,2,6,3,7,18,14,24.8521186796005,0.250290736206789
"6572","Málaga",2006,8,1476554.66666667,3,9,7,11,29,10,24.2708818139181,-0.623427238293242
"6573","Málaga",2006,9,1479600.33333333,1,1,2,8,16,16,22.2006419062607,0.53590804009016
"6574","Málaga",2006,10,1482646,4,7,4,5,9,15,19.0196486055366,1.00367120935145
"6575","Málaga",2006,11,1485691.66666667,0,2,4,10,9,14,15.0585223301202,2.0072758974848
"6576","Málaga",2006,12,1488737.33333333,3,6,3,9,10,7,10.4058126930935,-0.537175814174908
"6577","Málaga",2007,1,1491783,2,3,4,7,11,15,9.81782891520978,-0.224615378158354
"6578","Málaga",2007,2,1494885.33333333,0,4,7,5,14,9,12.160810335283,1.57467957335006
"6579","Málaga",2007,3,1497987.66666667,1,3,8,6,19,11,12.1671863565606,-0.47855234516577
"6580","Málaga",2007,4,1501090,1,1,1,13,22,8,13.736380245716,-0.956892519353246
"6581","Málaga",2007,5,1504192.33333333,1,1,5,4,17,19,17.5468515023069,-0.349584213109448
"6582","Málaga",2007,6,1507294.66666667,2,4,5,6,23,16,20.8873395461747,-1.18283646483724
"6583","Málaga",2007,7,1510397,4,8,3,6,16,13,24.1181297485088,-0.483698194884905
"6584","Málaga",2007,8,1513498.16666667,2,2,3,8,12,9,23.7422516558427,-1.1520573963686
"6585","Málaga",2007,9,1516599.33333333,2,9,2,11,12,6,21.4034755068552,-0.261258359315377
"6586","Málaga",2007,10,1519700.5,2,5,5,4,12,14,17.8885513628136,-0.127426033371535
"6587","Málaga",2007,11,1522801.66666667,3,2,5,8,8,10,13.5714727694809,0.520226336845495
"6588","Málaga",2007,12,1525902.83333333,0,3,3,12,12,5,11.1360227172356,0.193034209967232
