"cause","cause.sub","icd"
"3209","NA",9
"3220","NA",9
"3221","NA",9
"3222","NA",9
"3229","NA",9
"3235","NA",9
"3238","NA",9
"3239","NA",9
"3600","NA",9
"3604","NA",9
"3608","NA",9
"3619","NA",9
"3621","NA",9
"3622","NA",9
"3623","NA",9
"3624","NA",9
"3625","NA",9
"3626","NA",9
"3627","NA",9
"3628","NA",9
"3632","NA",9
"3635","NA",9
"3636","NA",9
"3639","NA",9
"3642","NA",9
"3647","NA",9
"3649","NA",9
"3652","NA",9
"3659","NA",9
"3661","NA",9
"3669","NA",9
"3675","NA",9
"3681","NA",9
"3688","NA",9
"3690","NA",9
"3700","NA",9
"3702","NA",9
"3704","NA",9
"3705","NA",9
"3706","NA",9
"3709","NA",9
"3710","NA",9
"3714","NA",9
"3719","NA",9
"3720","NA",9
"3722","NA",9
"3723","NA",9
"3724","NA",9
"3727","NA",9
"3730","NA",9
"3731","NA",9
"3739","NA",9
"3743","NA",9
"3748","NA",9
"3749","NA",9
"3750","NA",9
"3753","NA",9
"3756","NA",9
"3759","NA",9
"3760","NA",9
"3761","NA",9
"3763","NA",9
"3765","NA",9
"3768","NA",9
"3769","NA",9
"3770","NA",9
"3771","NA",9
"3773","NA",9
"3781","NA",9
"3783","NA",9
"3784","NA",9
"3785","NA",9
"3787","NA",9
"3788","NA",9
"3789","NA",9
"3790","NA",9
"3791","NA",9
"3792","NA",9
"3794","NA",9
"3799","NA",9
"3800","NA",9
"3801","NA",9
"3802","NA",9
"3830","NA",9
"3831","NA",9
"3832","NA",9
"3838","NA",9
"3839","NA",9
"3841","NA",9
"3842","NA",9
"3848","NA",9
"3849","NA",9
"3852","NA",9
"3853","NA",9
"3858","NA",9
"3859","NA",9
"3860","NA",9
"3863","NA",9
"3879","NA",9
"3880","NA",9
"3883","NA",9
"3889","NA",9
"3897","NA",9
"3898","NA",9
"3899","NA",9
"5200","NA",9
"5202","NA",9
"5206","NA",9
"5207","NA",9
"5208","NA",9
"5209","NA",9
"5210","NA",9
"5213","NA",9
"5219","NA",9
"5221","NA",9
"5223","NA",9
"5224","NA",9
"5225","NA",9
"5229","NA",9
"5230","NA",9
"5231","NA",9
"5233","NA",9
"5234","NA",9
"5235","NA",9
"5238","NA",9
"5239","NA",9
"5240","NA",9
"5242","NA",9
"5246","NA",9
"5248","NA",9
"5249","NA",9
"5258","NA",9
"5259","NA",9
"5261","NA",9
"5262","NA",9
"5264","NA",9
"5265","NA",9
"5268","NA",9
"5269","NA",9
"5272","NA",9
"5273","NA",9
"5274","NA",9
"5275","NA",9
"5276","NA",9
"5277","NA",9
"5278","NA",9
"5279","NA",9
"5280","NA",9
"5281","NA",9
"5282","NA",9
"5283","NA",9
"5284","NA",9
"5285","NA",9
"5286","NA",9
"5287","NA",9
"5289","NA",9
"5290","NA",9
"5294","NA",9
"5296","NA",9
"5298","NA",9
"5299","NA",9
"5300","NA",9
"5301","NA",9
"5302","NA",9
"5303","NA",9
"5304","NA",9
"5305","NA",9
"5306","NA",9
"5307","NA",9
"5308","NA",9
"5309","NA",9
"5310","NA",9
"5311","NA",9
"5312","NA",9
"5313","NA",9
"5314","NA",9
"5315","NA",9
"5316","NA",9
"5317","NA",9
"5319","NA",9
"5320","NA",9
"5321","NA",9
"5322","NA",9
"5323","NA",9
"5324","NA",9
"5325","NA",9
"5326","NA",9
"5327","NA",9
"5329","NA",9
"5330","NA",9
"5331","NA",9
"5332","NA",9
"5333","NA",9
"5334","NA",9
"5335","NA",9
"5336","NA",9
"5337","NA",9
"5339","NA",9
"5340","NA",9
"5341","NA",9
"5343","NA",9
"5344","NA",9
"5345","NA",9
"5346","NA",9
"5347","NA",9
"5349","NA",9
"5350","NA",9
"5351","NA",9
"5352","NA",9
"5353","NA",9
"5354","NA",9
"5355","NA",9
"5356","NA",9
"5360","NA",9
"5361","NA",9
"5362","NA",9
"5368","NA",9
"5369","NA",9
"5370","NA",9
"5371","NA",9
"5372","NA",9
"5373","NA",9
"5374","NA",9
"5375","NA",9
"5376","NA",9
"5378","NA",9
"5379","NA",9
"5400","NA",9
"5401","NA",9
"5409","NA",9
"5410","NA",9
"5420","NA",9
"5430","NA",9
"5500","NA",9
"5501","NA",9
"5509","NA",9
"5510","NA",9
"5511","NA",9
"5512","NA",9
"5513","NA",9
"5518","NA",9
"5519","NA",9
"5520","NA",9
"5521","NA",9
"5522","NA",9
"5523","NA",9
"5528","NA",9
"5529","NA",9
"5530","NA",9
"5531","NA",9
"5532","NA",9
"5533","NA",9
"5538","NA",9
"5539","NA",9
"5550","NA",9
"5551","NA",9
"5552","NA",9
"5559","NA",9
"5560","NA",9
"5570","NA",9
"5571","NA",9
"5579","NA",9
"5580","NA",9
"5600","NA",9
"5601","NA",9
"5602","NA",9
"5603","NA",9
"5608","NA",9
"5609","NA",9
"5620","NA",9
"5621","NA",9
"5640","NA",9
"5641","NA",9
"5644","NA",9
"5645","NA",9
"5647","NA",9
"5648","NA",9
"5649","NA",9
"5650","NA",9
"5651","NA",9
"5660","NA",9
"5671","NA",9
"5672","NA",9
"5678","NA",9
"5679","NA",9
"5680","NA",9
"5688","NA",9
"5689","NA",9
"5690","NA",9
"5691","NA",9
"5692","NA",9
"5693","NA",9
"5694","NA",9
"5695","NA",9
"5698","NA",9
"5699","NA",9
"5700","NA",9
"5710","NA",9
"5711","NA",9
"5712","NA",9
"5713","NA",9
"5714","NA",9
"5715","NA",9
"5716","NA",9
"5718","NA",9
"5719","NA",9
"5720","NA",9
"5721","NA",9
"5722","NA",9
"5723","NA",9
"5724","NA",9
"5728","NA",9
"5730","NA",9
"5733","NA",9
"5734","NA",9
"5738","NA",9
"5739","NA",9
"5740","NA",9
"5741","NA",9
"5742","NA",9
"5743","NA",9
"5744","NA",9
"5745","NA",9
"5750","NA",9
"5751","NA",9
"5752","NA",9
"5753","NA",9
"5754","NA",9
"5755","NA",9
"5756","NA",9
"5758","NA",9
"5759","NA",9
"5761","NA",9
"5762","NA",9
"5763","NA",9
"5764","NA",9
"5765","NA",9
"5768","NA",9
"5769","NA",9
"5770","NA",9
"5771","NA",9
"5772","NA",9
"5778","NA",9
"5779","NA",9
"5780","NA",9
"5781","NA",9
"5789","NA",9
"5790","NA",9
"5791","NA",9
"5794","NA",9
"5798","NA",9
"5799","NA",9
"6140","NA",9
"6141","NA",9
"6142","NA",9
"6143","NA",9
"6144","NA",9
"6145","NA",9
"6146","NA",9
"6147","NA",9
"6148","NA",9
"6149","NA",9
"6150","NA",9
"6151","NA",9
"6159","NA",9
"6160","NA",9
"6161","NA",9
"6162","NA",9
"6163","NA",9
"6164","NA",9
"6165","NA",9
"6168","NA",9
"6169","NA",9
"6800","NA",9
"6801","NA",9
"6802","NA",9
"6803","NA",9
"6805","NA",9
"6806","NA",9
"6807","NA",9
"6808","NA",9
"6809","NA",9
"6810","NA",9
"6811","NA",9
"6819","NA",9
"6820","NA",9
"6821","NA",9
"6822","NA",9
"6823","NA",9
"6824","NA",9
"6825","NA",9
"6826","NA",9
"6827","NA",9
"6828","NA",9
"6829","NA",9
"6830","NA",9
"6840","NA",9
"6850","NA",9
"6851","NA",9
"6860","NA",9
"6861","NA",9
"6868","NA",9
"6869","NA",9
"6900","NA",9
"6910","NA",9
"6918","NA",9
"6924","NA",9
"6926","NA",9
"6927","NA",9
"6928","NA",9
"6929","NA",9
"6930","NA",9
"6931","NA",9
"6939","NA",9
"6940","NA",9
"6941","NA",9
"6944","NA",9
"6945","NA",9
"6946","NA",9
"6948","NA",9
"6949","NA",9
"6950","NA",9
"6951","NA",9
"6952","NA",9
"6953","NA",9
"6954","NA",9
"6958","NA",9
"6959","NA",9
"6960","NA",9
"6961","NA",9
"6964","NA",9
"6970","NA",9
"6980","NA",9
"6983","NA",9
"6984","NA",9
"6988","NA",9
"6989","NA",9
"7000","NA",9
"7010","NA",9
"7011","NA",9
"7012","NA",9
"7013","NA",9
"7018","NA",9
"7019","NA",9
"7020","NA",9
"7030","NA",9
"7038","NA",9
"7039","NA",9
"7040","NA",9
"7042","NA",9
"7048","NA",9
"7050","NA",9
"7051","NA",9
"7058","NA",9
"7059","NA",9
"7060","NA",9
"7061","NA",9
"7062","NA",9
"7068","NA",9
"7070","NA",9
"7071","NA",9
"7078","NA",9
"7079","NA",9
"7080","NA",9
"7081","NA",9
"7082","NA",9
"7089","NA",9
"7090","NA",9
"7091","NA",9
"7092","NA",9
"7093","NA",9
"7098","NA",9
"7099","NA",9
"7100","NA",9
"7101","NA",9
"7102","NA",9
"7103","NA",9
"7104","NA",9
"7108","NA",9
"7109","NA",9
"7110","NA",9
"7119","NA",9
"7129","NA",9
"7140","NA",9
"7141","NA",9
"7142","NA",9
"7143","NA",9
"7144","NA",9
"7148","NA",9
"7149","NA",9
"7150","NA",9
"7151","NA",9
"7152","NA",9
"7153","NA",9
"7158","NA",9
"7159","NA",9
"7160","NA",9
"7161","NA",9
"7162","NA",9
"7163","NA",9
"7165","NA",9
"7166","NA",9
"7168","NA",9
"7169","NA",9
"7173","NA",9
"7175","NA",9
"7178","NA",9
"7179","NA",9
"7180","NA",9
"7181","NA",9
"7182","NA",9
"7183","NA",9
"7184","NA",9
"7185","NA",9
"7186","NA",9
"7188","NA",9
"7189","NA",9
"7190","NA",9
"7191","NA",9
"7192","NA",9
"7194","NA",9
"7195","NA",9
"7197","NA",9
"7198","NA",9
"7199","NA",9
"7200","NA",9
"7201","NA",9
"7202","NA",9
"7209","NA",9
"7210","NA",9
"7211","NA",9
"7212","NA",9
"7213","NA",9
"7214","NA",9
"7215","NA",9
"7216","NA",9
"7217","NA",9
"7219","NA",9
"7220","NA",9
"7221","NA",9
"7222","NA",9
"7223","NA",9
"7224","NA",9
"7225","NA",9
"7226","NA",9
"7227","NA",9
"7229","NA",9
"7230","NA",9
"7231","NA",9
"7234","NA",9
"7235","NA",9
"7236","NA",9
"7238","NA",9
"7239","NA",9
"7240","NA",9
"7241","NA",9
"7242","NA",9
"7243","NA",9
"7244","NA",9
"7245","NA",9
"7246","NA",9
"7247","NA",9
"7248","NA",9
"7249","NA",9
"7250","NA",9
"7260","NA",9
"7261","NA",9
"7262","NA",9
"7263","NA",9
"7265","NA",9
"7266","NA",9
"7267","NA",9
"7269","NA",9
"7270","NA",9
"7271","NA",9
"7272","NA",9
"7273","NA",9
"7274","NA",9
"7275","NA",9
"7276","NA",9
"7278","NA",9
"7279","NA",9
"7280","NA",9
"7281","NA",9
"7282","NA",9
"7283","NA",9
"7284","NA",9
"7286","NA",9
"7287","NA",9
"7288","NA",9
"7289","NA",9
"7290","NA",9
"7291","NA",9
"7292","NA",9
"7293","NA",9
"7294","NA",9
"7295","NA",9
"7298","NA",9
"7299","NA",9
"7300","NA",9
"7301","NA",9
"7302","NA",9
"7303","NA",9
"7309","NA",9
"7310","NA",9
"7312","NA",9
"7320","NA",9
"7321","NA",9
"7324","NA",9
"7325","NA",9
"7326","NA",9
"7329","NA",9
"7330","NA",9
"7331","NA",9
"7332","NA",9
"7333","NA",9
"7334","NA",9
"7337","NA",9
"7338","NA",9
"7339","NA",9
"7350","NA",9
"7363","NA",9
"7368","NA",9
"7369","NA",9
"7370","NA",9
"7371","NA",9
"7372","NA",9
"7373","NA",9
"7378","NA",9
"7379","NA",9
"7381","NA",9
"7382","NA",9
"7383","NA",9
"7384","NA",9
"7385","NA",9
"7388","NA",9
"7389","NA",9
"7400","NA",9
"7401","NA",9
"7402","NA",9
"7410","NA",9
"7419","NA",9
"7420","NA",9
"7421","NA",9
"7422","NA",9
"7423","NA",9
"7424","NA",9
"7425","NA",9
"7428","NA",9
"7429","NA",9
"7430","NA",9
"7431","NA",9
"7432","NA",9
"7433","NA",9
"7434","NA",9
"7435","NA",9
"7436","NA",9
"7438","NA",9
"7439","NA",9
"7440","NA",9
"7442","NA",9
"7443","NA",9
"7444","NA",9
"7445","NA",9
"7448","NA",9
"7449","NA",9
"7450","NA",9
"7451","NA",9
"7452","NA",9
"7453","NA",9
"7454","NA",9
"7455","NA",9
"7456","NA",9
"7457","NA",9
"7458","NA",9
"7459","NA",9
"7460","NA",9
"7461","NA",9
"7462","NA",9
"7463","NA",9
"7464","NA",9
"7465","NA",9
"7466","NA",9
"7467","NA",9
"7468","NA",9
"7469","NA",9
"7470","NA",9
"7471","NA",9
"7472","NA",9
"7473","NA",9
"7474","NA",9
"7475","NA",9
"7476","NA",9
"7478","NA",9
"7479","NA",9
"7480","NA",9
"7481","NA",9
"7482","NA",9
"7483","NA",9
"7484","NA",9
"7485","NA",9
"7486","NA",9
"7488","NA",9
"7489","NA",9
"7490","NA",9
"7491","NA",9
"7492","NA",9
"7500","NA",9
"7501","NA",9
"7502","NA",9
"7503","NA",9
"7504","NA",9
"7505","NA",9
"7506","NA",9
"7507","NA",9
"7508","NA",9
"7509","NA",9
"7510","NA",9
"7511","NA",9
"7512","NA",9
"7513","NA",9
"7514","NA",9
"7515","NA",9
"7516","NA",9
"7517","NA",9
"7518","NA",9
"7519","NA",9
"7520","NA",9
"7521","NA",9
"7522","NA",9
"7523","NA",9
"7524","NA",9
"7525","NA",9
"7526","NA",9
"7527","NA",9
"7528","NA",9
"7529","NA",9
"7530","NA",9
"7531","NA",9
"7532","NA",9
"7533","NA",9
"7534","NA",9
"7535","NA",9
"7536","NA",9
"7537","NA",9
"7538","NA",9
"7539","NA",9
"7540","NA",9
"7542","NA",9
"7543","NA",9
"7544","NA",9
"7545","NA",9
"7547","NA",9
"7548","NA",9
"7550","NA",9
"7551","NA",9
"7552","NA",9
"7553","NA",9
"7554","NA",9
"7555","NA",9
"7556","NA",9
"7558","NA",9
"7559","NA",9
"7560","NA",9
"7561","NA",9
"7562","NA",9
"7563","NA",9
"7564","NA",9
"7565","NA",9
"7566","NA",9
"7567","NA",9
"7568","NA",9
"7569","NA",9
"7570","NA",9
"7571","NA",9
"7572","NA",9
"7573","NA",9
"7574","NA",9
"7575","NA",9
"7576","NA",9
"7578","NA",9
"7579","NA",9
"7580","NA",9
"7581","NA",9
"7582","NA",9
"7583","NA",9
"7584","NA",9
"7585","NA",9
"7586","NA",9
"7587","NA",9
"7588","NA",9
"7589","NA",9
"7590","NA",9
"7591","NA",9
"7592","NA",9
"7593","NA",9
"7594","NA",9
"7595","NA",9
"7596","NA",9
"7597","NA",9
"7598","NA",9
"7599","NA",9
"7713","NA",9
"7800","NA",9
"7802","NA",9
"7803","NA",9
"7804","NA",9
"7805","NA",9
"7806","NA",9
"7807","NA",9
"7809","NA",9
"7810","NA",9
"7812","NA",9
"7813","NA",9
"7817","NA",9
"7819","NA",9
"7820","NA",9
"7821","NA",9
"7822","NA",9
"7823","NA",9
"7824","NA",9
"7825","NA",9
"7827","NA",9
"7829","NA",9
"7830","NA",9
"7831","NA",9
"7832","NA",9
"7833","NA",9
"7834","NA",9
"7835","NA",9
"7836","NA",9
"7839","NA",9
"7840","NA",9
"7842","NA",9
"7843","NA",9
"7845","NA",9
"7846","NA",9
"7847","NA",9
"7848","NA",9
"7849","NA",9
"7850","NA",9
"7851","NA",9
"7852","NA",9
"7854","NA",9
"7855","NA",9
"7856","NA",9
"7860","NA",9
"7861","NA",9
"7862","NA",9
"7863","NA",9
"7864","NA",9
"7865","NA",9
"7866","NA",9
"7869","NA",9
"7870","NA",9
"7871","NA",9
"7872","NA",9
"7873","NA",9
"7874","NA",9
"7876","NA",9
"7880","NA",9
"7881","NA",9
"7882","NA",9
"7883","NA",9
"7884","NA",9
"7885","NA",9
"7886","NA",9
"7887","NA",9
"7888","NA",9
"7889","NA",9
"7890","NA",9
"7891","NA",9
"7892","NA",9
"7893","NA",9
"7894","NA",9
"7895","NA",9
"7899","NA",9
"7901","NA",9
"7902","NA",9
"7903","NA",9
"7906","NA",9
"7907","NA",9
"7908","NA",9
"7909","NA",9
"7913","NA",9
"7919","NA",9
"7929","NA",9
"7931","NA",9
"7933","NA",9
"7939","NA",9
"7940","NA",9
"7943","NA",9
"7948","NA",9
"7950","NA",9
"7951","NA",9
"7952","NA",9
"7957","NA",9
"7960","NA",9
"7961","NA",9
"7964","NA",9
"7969","NA",9
"7970","NA",9
"7980","NA",9
"7981","NA",9
"7982","NA",9
"7989","NA",9
"7990","NA",9
"7991","NA",9
"7992","NA",9
"7993","NA",9
"7994","NA",9
"7998","NA",9
"7999","NA",9
"9000","NA",9
"9010","NA",9
"A009","NA",10
"A010","NA",10
"A014","NA",10
"A020","NA",10
"A021","NA",10
"A022","NA",10
"A029","NA",10
"A030","NA",10
"A033","NA",10
"A038","NA",10
"A039","NA",10
"A040","NA",10
"A041","NA",10
"A042","NA",10
"A043","NA",10
"A044","NA",10
"A045","NA",10
"A046","NA",10
"A047","NA",10
"A048","NA",10
"A049","NA",10
"A050","NA",10
"A051","NA",10
"A052","NA",10
"A053","NA",10
"A058","NA",10
"A059","NA",10
"A060","NA",10
"A061","NA",10
"A062","NA",10
"A064","NA",10
"A065","NA",10
"A066","NA",10
"A068","NA",10
"A069","NA",10
"A071","NA",10
"A072","NA",10
"A073","NA",10
"A079","NA",10
"A080","NA",10
"A081","NA",10
"A082","NA",10
"A083","NA",10
"A084","NA",10
"A085","NA",10
"A090","NA",10
"A099","NA",10
"A162","NA",10
"A163","NA",10
"A164","NA",10
"A165","NA",10
"A167","NA",10
"A168","NA",10
"A169","NA",10
"A170","NA",10
"A178","NA",10
"A179","NA",10
"A180","NA",10
"A181","NA",10
"A182","NA",10
"A183","NA",10
"A184","NA",10
"A187","NA",10
"A188","NA",10
"A190","NA",10
"A191","NA",10
"A192","NA",10
"A198","NA",10
"A199","NA",10
"A202","NA",10
"A207","NA",10
"A209","NA",10
"A212","NA",10
"A217","NA",10
"A219","NA",10
"A230","NA",10
"A239","NA",10
"A241","NA",10
"A242","NA",10
"A251","NA",10
"A259","NA",10
"A260","NA",10
"A267","NA",10
"A270","NA",10
"A279","NA",10
"A280","NA",10
"A281","NA",10
"A282","NA",10
"A288","NA",10
"A300","NA",10
"A303","NA",10
"A309","NA",10
"A310","NA",10
"A318","NA",10
"A319","NA",10
"A321","NA",10
"A327","NA",10
"A328","NA",10
"A329","NA",10
"A350","NA",10
"A369","NA",10
"A370","NA",10
"A371","NA",10
"A379","NA",10
"A380","NA",10
"A390","NA",10
"A391","NA",10
"A392","NA",10
"A394","NA",10
"A398","NA",10
"A399","NA",10
"A400","NA",10
"A401","NA",10
"A402","NA",10
"A403","NA",10
"A408","NA",10
"A409","NA",10
"A410","NA",10
"A411","NA",10
"A412","NA",10
"A413","NA",10
"A414","NA",10
"A415","NA",10
"A418","NA",10
"A419","NA",10
"A420","NA",10
"A421","NA",10
"A422","NA",10
"A427","NA",10
"A428","NA",10
"A429","NA",10
"A430","NA",10
"A431","NA",10
"A438","NA",10
"A439","NA",10
"A448","NA",10
"A449","NA",10
"A460","NA",10
"A480","NA",10
"A481","NA",10
"A482","NA",10
"A483","NA",10
"A488","NA",10
"A490","NA",10
"A491","NA",10
"A492","NA",10
"A493","NA",10
"A498","NA",10
"A499","NA",10
"A500","NA",10
"A501","NA",10
"A502","NA",10
"A504","NA",10
"A505","NA",10
"A507","NA",10
"A509","NA",10
"A513","NA",10
"A514","NA",10
"A515","NA",10
"A520","NA",10
"A521","NA",10
"A523","NA",10
"A527","NA",10
"A528","NA",10
"A529","NA",10
"A530","NA",10
"A539","NA",10
"A540","NA",10
"A542","NA",10
"A544","NA",10
"A545","NA",10
"A548","NA",10
"A549","NA",10
"A550","NA",10
"A580","NA",10
"A599","NA",10
"A600","NA",10
"A601","NA",10
"A630","NA",10
"A640","NA",10
"A690","NA",10
"A691","NA",10
"A692","NA",10
"A699","NA",10
"A700","NA",10
"A740","NA",10
"A748","NA",10
"A749","NA",10
"A752","NA",10
"A759","NA",10
"A770","NA",10
"A773","NA",10
"A778","NA",10
"A779","NA",10
"A780","NA",10
"A791","NA",10
"A798","NA",10
"A799","NA",10
"A810","NA",10
"A811","NA",10
"A812","NA",10
"A818","NA",10
"A819","NA",10
"A829","NA",10
"A830","NA",10
"A831","NA",10
"A832","NA",10
"A833","NA",10
"A834","NA",10
"A835","NA",10
"A838","NA",10
"A839","NA",10
"A848","NA",10
"A849","NA",10
"A850","NA",10
"A851","NA",10
"A852","NA",10
"A858","NA",10
"A860","NA",10
"A870","NA",10
"A871","NA",10
"A872","NA",10
"A878","NA",10
"A879","NA",10
"A888","NA",10
"A890","NA",10
"A900","NA",10
"A910","NA",10
"A920","NA",10
"A922","NA",10
"A923","NA",10
"A924","NA",10
"A928","NA",10
"A938","NA",10
"A940","NA",10
"A959","NA",10
"A962","NA",10
"A983","NA",10
"A984","NA",10
"A985","NA",10
"A990","NA",10
"B000","NA",10
"B001","NA",10
"B002","NA",10
"B003","NA",10
"B004","NA",10
"B005","NA",10
"B007","NA",10
"B008","NA",10
"B009","NA",10
"B010","NA",10
"B011","NA",10
"B012","NA",10
"B018","NA",10
"B019","NA",10
"B020","NA",10
"B021","NA",10
"B022","NA",10
"B023","NA",10
"B027","NA",10
"B028","NA",10
"B029","NA",10
"B050","NA",10
"B052","NA",10
"B059","NA",10
"B060","NA",10
"B068","NA",10
"B069","NA",10
"B070","NA",10
"B083","NA",10
"B084","NA",10
"B085","NA",10
"B088","NA",10
"B090","NA",10
"B150","NA",10
"B159","NA",10
"B160","NA",10
"B161","NA",10
"B162","NA",10
"B169","NA",10
"B170","NA",10
"B171","NA",10
"B172","NA",10
"B178","NA",10
"B179","NA",10
"B180","NA",10
"B181","NA",10
"B182","NA",10
"B188","NA",10
"B189","NA",10
"B190","NA",10
"B199","NA",10
"B200","NA",10
"B201","NA",10
"B202","NA",10
"B203","NA",10
"B204","NA",10
"B205","NA",10
"B206","NA",10
"B207","NA",10
"B208","NA",10
"B209","NA",10
"B210","NA",10
"B211","NA",10
"B212","NA",10
"B213","NA",10
"B217","NA",10
"B218","NA",10
"B219","NA",10
"B220","NA",10
"B222","NA",10
"B227","NA",10
"B230","NA",10
"B231","NA",10
"B232","NA",10
"B238","NA",10
"B240","NA",10
"B250","NA",10
"B251","NA",10
"B252","NA",10
"B258","NA",10
"B259","NA",10
"B269","NA",10
"B270","NA",10
"B271","NA",10
"B278","NA",10
"B279","NA",10
"B302","NA",10
"B303","NA",10
"B308","NA",10
"B332","NA",10
"B333","NA",10
"B334","NA",10
"B338","NA",10
"B340","NA",10
"B341","NA",10
"B342","NA",10
"B343","NA",10
"B344","NA",10
"B348","NA",10
"B349","NA",10
"B350","NA",10
"B351","NA",10
"B353","NA",10
"B354","NA",10
"B356","NA",10
"B358","NA",10
"B360","NA",10
"B369","NA",10
"B370","NA",10
"B371","NA",10
"B372","NA",10
"B373","NA",10
"B374","NA",10
"B375","NA",10
"B376","NA",10
"B377","NA",10
"B378","NA",10
"B379","NA",10
"B380","NA",10
"B381","NA",10
"B382","NA",10
"B383","NA",10
"B384","NA",10
"B387","NA",10
"B388","NA",10
"B389","NA",10
"B390","NA",10
"B391","NA",10
"B392","NA",10
"B393","NA",10
"B394","NA",10
"B399","NA",10
"B400","NA",10
"B401","NA",10
"B402","NA",10
"B403","NA",10
"B407","NA",10
"B408","NA",10
"B409","NA",10
"B420","NA",10
"B427","NA",10
"B428","NA",10
"B429","NA",10
"B431","NA",10
"B438","NA",10
"B439","NA",10
"B440","NA",10
"B441","NA",10
"B447","NA",10
"B448","NA",10
"B449","NA",10
"B450","NA",10
"B451","NA",10
"B452","NA",10
"B453","NA",10
"B457","NA",10
"B458","NA",10
"B459","NA",10
"B460","NA",10
"B461","NA",10
"B462","NA",10
"B463","NA",10
"B464","NA",10
"B465","NA",10
"B468","NA",10
"B469","NA",10
"B471","NA",10
"B479","NA",10
"B481","NA",10
"B482","NA",10
"B483","NA",10
"B487","NA",10
"B488","NA",10
"B490","NA",10
"B500","NA",10
"B508","NA",10
"B509","NA",10
"B519","NA",10
"B540","NA",10
"B550","NA",10
"B559","NA",10
"B570","NA",10
"B572","NA",10
"B573","NA",10
"B574","NA",10
"B582","NA",10
"B583","NA",10
"B588","NA",10
"B589","NA",10
"B590","NA",10
"B600","NA",10
"B601","NA",10
"B602","NA",10
"B608","NA",10
"B640","NA",10
"B650","NA",10
"B651","NA",10
"B659","NA",10
"B664","NA",10
"B669","NA",10
"B670","NA",10
"B671","NA",10
"B677","NA",10
"B678","NA",10
"B679","NA",10
"B681","NA",10
"B690","NA",10
"B698","NA",10
"B699","NA",10
"B701","NA",10
